node_id,node_label,node_type,area,map_x,map_y,level,importance,is_map_visible,connectable,movement_role,permanent_status,permanent_status_at_jst,permanent_status_by,permanent_status_source,permanent_status_note
#511:i-16,i-16,都市,#511,749,849,,8,TRUE,TRUE,target_only,active,,,,
#511:i-18,i-18,都市,#511,849,849,,8,TRUE,TRUE,target_only,active,,,,
#511:i-20,i-20,都市,#511,949,849,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 0:04,,legacy_management_table,都市破壊ログ 2026/05/28 00:04:30 / #511 X:949 Y:849 Lv.1都市 / 攻撃側 #480[CDF8] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
#511:I-21,I-21,漁場,#511,978,799,,3,TRUE,TRUE,transit,active,,,,
#511:i-4,i-4,都市,#511,149,849,,8,TRUE,TRUE,target_only,active,,,,
#511:i-6,i-6,都市,#511,249,849,,8,TRUE,TRUE,target_only,active,,,,
#511:I-7,I-7,漁場,#511,299,799,,3,TRUE,TRUE,transit,active,,,,
#511:i-8,i-8,都市,#511,349,849,,8,TRUE,TRUE,target_only,active,,,,
#511:j-10,j-10,都市,#511,449,949,,8,TRUE,TRUE,target_only,active,,,,
#511:j-12,j-12,都市,#511,549,949,,8,TRUE,TRUE,target_only,active,,,,
#511:j-14,j-14,都市,#511,649,949,,8,TRUE,TRUE,target_only,active,,,,
#511:j-16,j-16,都市,#511,749,949,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 13:05,,legacy_management_table,都市破壊ログ 2026/05/28 13:05:47 / #511 X:749 Y:949 Lv.1都市 / 攻撃側 #480[AAOA] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
#511:j-18,j-18,都市,#511,849,949,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:28,,legacy_management_table,都市破壊ログ 2026/05/28 12:28:41 / #511 X:849 Y:949 Lv.1都市 / 攻撃側 #480[AAOA] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
#511:J-21,J-21,漁場,#511,978,899,,3,TRUE,TRUE,transit,active,,,,
#511:j-4,j-4,都市,#511,149,949,,8,TRUE,TRUE,target_only,active,,,,
#511:J-5,J-5,漁場,#511,199,899,,3,TRUE,TRUE,transit,active,,,,
#511:K-1,K-1,漁場,#511,20,978,,3,TRUE,TRUE,transit,active,,,,
#511:K-19,K-19,漁場,#511,899,978,,3,TRUE,TRUE,transit,active,,,,
#511:K-3,K-3,漁場,#511,99,978,,3,TRUE,TRUE,transit,active,,,,
#511:K-5,K-5,漁場,#511,199,978,,3,TRUE,TRUE,transit,active,,,,
#511:K-7,K-7,漁場,#511,299,978,,3,TRUE,TRUE,transit,active,,,,
#523:H-3,H-3,漁場,#523,99,699,,3,TRUE,TRUE,transit,active,,,,
#523:C-5,C-5,漁場,#523,199,199,,3,TRUE,TRUE,transit,active,,,,
#523:A-11,A-11,漁場,#523,499,20,,3,TRUE,TRUE,transit,active,,,,
#523:J-21,J-21,漁場,#523,978,899,,3,TRUE,TRUE,transit,active,,,,
#523:b-12,b-12,都市,#523,549,149,,8,TRUE,TRUE,target_only,active,,,,
#523:c-14,c-14,都市,#523,649,249,,8,TRUE,TRUE,target_only,active,,,,
#523:K-1,K-1,漁場,#523,20,978,,3,TRUE,TRUE,transit,active,,,,
#523:b-6,b-6,都市,#523,249,149,,8,TRUE,TRUE,target_only,active,,,,
#523:C-21,C-21,漁場,#523,978,199,,3,TRUE,TRUE,transit,active,,,,
#523:D-21,D-21,漁場,#523,978,299,,3,TRUE,TRUE,transit,active,,,,
#523:J-19,J-19,漁場,#523,899,899,,3,TRUE,TRUE,transit,active,,,,
#523:I-19,I-19,漁場,#523,899,799,,3,TRUE,TRUE,transit,active,,,,
#523:f-4,f-4,都市,#523,149,549,,8,TRUE,TRUE,target_only,active,,,,
#523:f-6,f-6,都市,#523,249,549,,8,TRUE,TRUE,target_only,active,,,,
#523:I-21,I-21,漁場,#523,978,799,,3,TRUE,TRUE,transit,active,,,,
#523:g-18,g-18,都市,#523,849,649,,8,TRUE,TRUE,target_only,active,,,,
#523:h-8,h-8,都市,#523,349,749,,8,TRUE,TRUE,target_only,active,,,,
#523:h-12,h-12,都市,#523,549,749,,8,TRUE,TRUE,target_only,active,,,,
#523:g-16,g-16,都市,#523,749,649,,8,TRUE,TRUE,target_only,active,,,,
#523:h-18,h-18,都市,#523,849,749,,8,TRUE,TRUE,target_only,active,,,,
#523:i-10,i-10,都市,#523,449,849,,8,TRUE,TRUE,target_only,active,,,,
#523:D-5,D-5,漁場,#523,199,299,,3,TRUE,TRUE,transit,active,,,,
#523:G-19,G-19,漁場,#523,899,599,,3,TRUE,TRUE,transit,active,,,,
#523:G-17,G-17,漁場,#523,799,599,,3,TRUE,TRUE,transit,active,,,,
#523:E-17,E-17,漁場,#523,799,399,,3,TRUE,TRUE,transit,active,,,,
#523:c-20,c-20,交易地,#523,949,249,,1,TRUE,FALSE,isolated,active,,,,
#523:b-20,b-20,交易地,#523,949,149,,1,TRUE,FALSE,isolated,active,,,,
#523:e-20,e-20,交易地,#523,949,449,,1,TRUE,FALSE,isolated,active,,,,
#523:f-20,f-20,交易地,#523,949,549,,1,TRUE,FALSE,isolated,active,,,,
#523:d-20,d-20,交易地,#523,949,349,,1,TRUE,FALSE,isolated,active,,,,
#523:a-20,a-20,交易地,#523,949,49,,1,TRUE,FALSE,isolated,active,,,,
#523:g-20,g-20,交易地,#523,949,649,,1,TRUE,FALSE,isolated,active,,,,
#523:h-20,h-20,交易地,#523,949,749,,1,TRUE,FALSE,isolated,active,,,,
#523:i-20,i-20,交易地,#523,949,849,,1,TRUE,FALSE,isolated,active,,,,
#523:j-20,j-20,交易地,#523,949,949,,1,TRUE,FALSE,isolated,active,,,,
#523:I-1,I-1,漁場,#523,20,799,,3,TRUE,TRUE,transit,active,,,,
#523:F-19,F-19,漁場,#523,899,499,,3,TRUE,TRUE,transit,active,,,,
#523:E-19,E-19,漁場,#523,899,399,,3,TRUE,TRUE,transit,active,,,,
#523:C-17,C-17,漁場,#523,799,199,,3,TRUE,TRUE,transit,active,,,,
#523:B-13,B-13,漁場,#523,599,99,,3,TRUE,TRUE,transit,active,,,,
#523:B-11,B-11,漁場,#523,499,99,,3,TRUE,TRUE,transit,active,,,,
#523:A-13,A-13,漁場,#523,599,20,,3,TRUE,TRUE,transit,active,,,,
#523:B-9,B-9,漁場,#523,399,99,,3,TRUE,TRUE,transit,active,,,,
#523:C-9,C-9,漁場,#523,399,199,,3,TRUE,TRUE,transit,active,,,,
#523:J-17,J-17,漁場,#523,799,899,,3,TRUE,TRUE,transit,active,,,,
#523:H-19,H-19,漁場,#523,899,699,,3,TRUE,TRUE,transit,active,,,,
#523:K-21,K-21,漁場,#523,978,978,,3,TRUE,TRUE,transit,active,,,,
#523:I-17,I-17,漁場,#523,799,799,,3,TRUE,TRUE,transit,active,,,,
#523:C-7,C-7,漁場,#523,299,199,,3,TRUE,TRUE,transit,active,,,,
#523:B-1,B-1,漁場,#523,20,99,,3,TRUE,TRUE,transit,active,,,,
#523:C-19,C-19,漁場,#523,899,199,,3,TRUE,TRUE,transit,active,,,,
#523:E-3,E-3,漁場,#523,99,399,,3,TRUE,TRUE,transit,active,,,,
#523:g-6,g-6,都市,#523,249,649,,8,TRUE,TRUE,target_only,active,,,,
#523:f-8,f-8,都市,#523,349,549,,8,TRUE,TRUE,target_only,active,,,,
#523:e-14,e-14,都市,#523,649,449,,8,TRUE,TRUE,target_only,active,,,,
#523:f-14,f-14,都市,#523,649,549,,8,TRUE,TRUE,target_only,active,,,,
#523:g-12,g-12,都市,#523,549,649,,8,TRUE,TRUE,target_only,active,,,,
#523:g-14,g-14,都市,#523,649,649,,8,TRUE,TRUE,target_only,active,,,,
#523:c-8,c-8,都市,#523,349,249,,8,TRUE,TRUE,target_only,active,,,,
#523:d-10,d-10,都市,#523,449,349,,8,TRUE,TRUE,target_only,active,,,,
#523:I-9,I-9,漁場,#523,399,799,,3,TRUE,TRUE,transit,active,,,,
#523:A-19,A-19,漁場,#523,899,20,,3,TRUE,TRUE,transit,active,,,,
#523:e-8,e-8,都市,#523,349,449,,8,TRUE,TRUE,target_only,active,,,,
#523:J-11,J-11,漁場,#523,499,899,,3,TRUE,TRUE,transit,active,,,,
#523:A-7,A-7,漁場,#523,299,20,,3,TRUE,TRUE,transit,active,,,,
#523:C-1,C-1,漁場,#523,20,199,,3,TRUE,TRUE,transit,active,,,,
#523:D-1,D-1,漁場,#523,20,299,,3,TRUE,TRUE,transit,active,,,,
#523:B-19,B-19,漁場,#523,899,99,,3,TRUE,TRUE,transit,active,,,,
#523:e-4,e-4,都市,#523,149,449,,8,TRUE,TRUE,target_only,active,,,,
#523:g-8,g-8,都市,#523,349,649,,8,TRUE,TRUE,target_only,active,,,,
#523:A-1,A-1,漁場,#523,20,20,,3,TRUE,TRUE,transit,active,,,,
#523:a-10,a-10,都市,#523,449,49,,8,TRUE,TRUE,target_only,active,,,,
#523:a-12,a-12,都市,#523,549,49,,8,TRUE,TRUE,target_only,active,,,,
#523:a-14,a-14,都市,#523,649,49,,8,TRUE,TRUE,target_only,active,,,,
#523:A-15,A-15,漁場,#523,699,20,,3,TRUE,TRUE,transit,active,,,,
#523:a-16,a-16,都市,#523,749,49,,8,TRUE,TRUE,target_only,active,,,,
#523:A-17,A-17,漁場,#523,799,20,,3,TRUE,TRUE,transit,active,,,,
#523:a-18,a-18,都市,#523,849,49,,8,TRUE,TRUE,target_only,active,,,,
#523:a-2,a-2,都市,#523,49,49,,8,TRUE,TRUE,target_only,active,,,,
#523:A-21,A-21,漁場,#523,978,20,,3,TRUE,TRUE,transit,active,,,,
#523:A-3,A-3,漁場,#523,99,20,,3,TRUE,TRUE,transit,active,,,,
#523:a-4,a-4,都市,#523,149,49,,8,TRUE,TRUE,target_only,active,,,,
#523:A-5,A-5,漁場,#523,199,20,,3,TRUE,TRUE,transit,active,,,,
#523:a-6,a-6,都市,#523,249,49,,8,TRUE,TRUE,target_only,active,,,,
#523:a-8,a-8,都市,#523,349,49,,8,TRUE,TRUE,target_only,active,,,,
#523:A-9,A-9,漁場,#523,399,20,,3,TRUE,TRUE,transit,active,,,,
#523:b-10,b-10,都市,#523,449,149,,8,TRUE,TRUE,target_only,active,,,,
#523:b-14,b-14,都市,#523,649,149,,8,TRUE,TRUE,target_only,active,,,,
#523:B-15,B-15,漁場,#523,699,99,,3,TRUE,TRUE,transit,active,,,,
#523:b-16,b-16,都市,#523,749,149,,8,TRUE,TRUE,target_only,active,,,,
#523:B-17,B-17,漁場,#523,799,99,,3,TRUE,TRUE,transit,active,,,,
#523:b-18,b-18,都市,#523,849,149,,8,TRUE,TRUE,target_only,active,,,,
#523:b-2,b-2,都市,#523,49,149,,8,TRUE,TRUE,target_only,active,,,,
#523:B-21,B-21,漁場,#523,978,99,,3,TRUE,TRUE,transit,active,,,,
#523:B-3,B-3,漁場,#523,99,99,,3,TRUE,TRUE,transit,active,,,,
#523:b-4,b-4,都市,#523,149,149,,8,TRUE,TRUE,target_only,active,,,,
#523:B-5,B-5,漁場,#523,199,99,,3,TRUE,TRUE,transit,active,,,,
#523:B-7,B-7,漁場,#523,299,99,,3,TRUE,TRUE,transit,active,,,,
#523:b-8,b-8,都市,#523,349,149,,8,TRUE,TRUE,target_only,active,,,,
#523:c-10,c-10,都市,#523,449,249,,8,TRUE,TRUE,target_only,active,,,,
#523:C-11,C-11,漁場,#523,499,199,,3,TRUE,TRUE,transit,active,,,,
#523:c-12,c-12,都市,#523,549,249,,8,TRUE,TRUE,target_only,active,,,,
#523:C-13,C-13,漁場,#523,599,199,,3,TRUE,TRUE,transit,active,,,,
#523:C-15,C-15,漁場,#523,699,199,,3,TRUE,TRUE,transit,active,,,,
#523:c-16,c-16,都市,#523,749,249,,8,TRUE,TRUE,target_only,active,,,,
#523:c-18,c-18,都市,#523,849,249,,8,TRUE,TRUE,target_only,active,,,,
#523:c-2,c-2,都市,#523,49,249,,8,TRUE,TRUE,target_only,active,,,,
#523:C-3,C-3,漁場,#523,99,199,,3,TRUE,TRUE,transit,active,,,,
#523:c-4,c-4,都市,#523,149,249,,8,TRUE,TRUE,target_only,active,,,,
#523:c-6,c-6,都市,#523,249,249,,8,TRUE,TRUE,target_only,active,,,,
#523:D-11,D-11,漁場,#523,499,299,,3,TRUE,TRUE,transit,active,,,,
#523:d-12,d-12,都市,#523,549,349,,8,TRUE,TRUE,target_only,active,,,,
#523:D-13,D-13,漁場,#523,599,299,,3,TRUE,TRUE,transit,active,,,,
#523:d-14,d-14,都市,#523,649,349,,8,TRUE,TRUE,target_only,active,,,,
#523:D-15,D-15,漁場,#523,699,299,,3,TRUE,TRUE,transit,active,,,,
#523:d-16,d-16,都市,#523,749,349,,8,TRUE,TRUE,target_only,active,,,,
#523:D-17,D-17,漁場,#523,799,299,,3,TRUE,TRUE,transit,active,,,,
#523:d-18,d-18,都市,#523,849,349,,8,TRUE,TRUE,target_only,active,,,,
#523:D-19,D-19,漁場,#523,899,299,,3,TRUE,TRUE,transit,active,,,,
#523:d-2,d-2,都市,#523,49,349,,8,TRUE,TRUE,target_only,active,,,,
#523:D-3,D-3,漁場,#523,99,299,,3,TRUE,TRUE,transit,active,,,,
#523:d-4,d-4,都市,#523,149,349,,8,TRUE,TRUE,target_only,active,,,,
#523:d-6,d-6,都市,#523,249,349,,8,TRUE,TRUE,target_only,active,,,,
#523:D-7,D-7,漁場,#523,299,299,,3,TRUE,TRUE,transit,active,,,,
#523:d-8,d-8,都市,#523,349,349,,8,TRUE,TRUE,target_only,active,,,,
#523:D-9,D-9,漁場,#523,399,299,,3,TRUE,TRUE,transit,active,,,,
#523:E-1,E-1,漁場,#523,20,399,,3,TRUE,TRUE,transit,active,,,,
#523:e-10,e-10,都市,#523,449,449,,8,TRUE,TRUE,target_only,active,,,,
#523:E-11,E-11,漁場,#523,499,399,,3,TRUE,TRUE,transit,active,,,,
#523:e-12,e-12,都市,#523,549,449,,8,TRUE,TRUE,target_only,active,,,,
#523:E-13,E-13,漁場,#523,599,399,,3,TRUE,TRUE,transit,active,,,,
#523:E-15,E-15,漁場,#523,699,399,,3,TRUE,TRUE,transit,active,,,,
#523:e-16,e-16,都市,#523,749,449,,8,TRUE,TRUE,target_only,active,,,,
#523:e-18,e-18,都市,#523,849,449,,8,TRUE,TRUE,target_only,active,,,,
#523:e-2,e-2,都市,#523,49,449,,8,TRUE,TRUE,target_only,active,,,,
#523:E-21,E-21,漁場,#523,978,399,,3,TRUE,TRUE,transit,active,,,,
#523:E-5,E-5,漁場,#523,199,399,,3,TRUE,TRUE,transit,active,,,,
#523:e-6,e-6,都市,#523,249,449,,8,TRUE,TRUE,target_only,active,,,,
#523:E-7,E-7,漁場,#523,299,399,,3,TRUE,TRUE,transit,active,,,,
#523:E-9,E-9,漁場,#523,399,399,,3,TRUE,TRUE,transit,active,,,,
#523:F-1,F-1,漁場,#523,20,499,,3,TRUE,TRUE,transit,active,,,,
#523:f-10,f-10,都市,#523,449,549,,8,TRUE,TRUE,target_only,active,,,,
#523:F-11,F-11,漁場,#523,499,499,,3,TRUE,TRUE,transit,active,,,,
#523:f-12,f-12,都市,#523,549,549,,8,TRUE,TRUE,target_only,active,,,,
#523:F-13,F-13,漁場,#523,599,499,,3,TRUE,TRUE,transit,active,,,,
#523:F-15,F-15,漁場,#523,699,499,,3,TRUE,TRUE,transit,active,,,,
#523:f-16,f-16,都市,#523,749,549,,8,TRUE,TRUE,target_only,active,,,,
#523:F-17,F-17,漁場,#523,799,499,,3,TRUE,TRUE,transit,active,,,,
#523:f-18,f-18,都市,#523,849,549,,8,TRUE,TRUE,target_only,active,,,,
#523:f-2,f-2,都市,#523,49,549,,8,TRUE,TRUE,target_only,active,,,,
#523:F-21,F-21,漁場,#523,978,499,,3,TRUE,TRUE,transit,active,,,,
#523:F-3,F-3,漁場,#523,99,499,,3,TRUE,TRUE,transit,active,,,,
#523:F-5,F-5,漁場,#523,199,499,,3,TRUE,TRUE,transit,active,,,,
#523:F-7,F-7,漁場,#523,299,499,,3,TRUE,TRUE,transit,active,,,,
#523:F-9,F-9,漁場,#523,399,499,,3,TRUE,TRUE,transit,active,,,,
#523:G-1,G-1,漁場,#523,20,599,,3,TRUE,TRUE,transit,active,,,,
#523:g-10,g-10,都市,#523,449,649,,8,TRUE,TRUE,target_only,active,,,,
#523:G-11,G-11,漁場,#523,499,599,,3,TRUE,TRUE,transit,active,,,,
#523:G-13,G-13,漁場,#523,599,599,,3,TRUE,TRUE,transit,active,,,,
#523:G-15,G-15,漁場,#523,699,599,,3,TRUE,TRUE,transit,active,,,,
#523:g-2,g-2,都市,#523,49,649,,8,TRUE,TRUE,target_only,active,,,,
#523:G-21,G-21,漁場,#523,978,599,,3,TRUE,TRUE,transit,active,,,,
#523:G-3,G-3,漁場,#523,99,599,,3,TRUE,TRUE,transit,active,,,,
#523:g-4,g-4,都市,#523,149,649,,8,TRUE,TRUE,target_only,active,,,,
#523:G-5,G-5,漁場,#523,199,599,,3,TRUE,TRUE,transit,active,,,,
#523:G-7,G-7,漁場,#523,299,599,,3,TRUE,TRUE,transit,active,,,,
#523:G-9,G-9,漁場,#523,399,599,,3,TRUE,TRUE,transit,active,,,,
#523:H-1,H-1,漁場,#523,20,699,,3,TRUE,TRUE,transit,active,,,,
#523:h-10,h-10,都市,#523,449,749,,8,TRUE,TRUE,target_only,active,,,,
#523:H-11,H-11,漁場,#523,499,699,,3,TRUE,TRUE,transit,active,,,,
#523:H-13,H-13,漁場,#523,599,699,,3,TRUE,TRUE,transit,active,,,,
#523:h-14,h-14,都市,#523,649,749,,8,TRUE,TRUE,target_only,active,,,,
#523:H-15,H-15,漁場,#523,699,699,,3,TRUE,TRUE,transit,active,,,,
#523:h-16,h-16,都市,#523,749,749,,8,TRUE,TRUE,target_only,active,,,,
#523:H-17,H-17,漁場,#523,799,699,,3,TRUE,TRUE,transit,active,,,,
#523:h-2,h-2,都市,#523,49,749,,8,TRUE,TRUE,target_only,active,,,,
#523:H-21,H-21,漁場,#523,978,699,,3,TRUE,TRUE,transit,active,,,,
#523:h-4,h-4,都市,#523,149,749,,8,TRUE,TRUE,target_only,active,,,,
#523:H-5,H-5,漁場,#523,199,699,,3,TRUE,TRUE,transit,active,,,,
#523:h-6,h-6,都市,#523,249,749,,8,TRUE,TRUE,target_only,active,,,,
#523:H-7,H-7,漁場,#523,299,699,,3,TRUE,TRUE,transit,active,,,,
#523:H-9,H-9,漁場,#523,399,699,,3,TRUE,TRUE,transit,active,,,,
#523:I-11,I-11,漁場,#523,499,799,,3,TRUE,TRUE,transit,active,,,,
#523:i-12,i-12,都市,#523,549,849,,8,TRUE,TRUE,target_only,active,,,,
#523:I-13,I-13,漁場,#523,599,799,,3,TRUE,TRUE,transit,active,,,,
#523:i-14,i-14,都市,#523,649,849,,8,TRUE,TRUE,target_only,active,,,,
#523:I-15,I-15,漁場,#523,699,799,,3,TRUE,TRUE,transit,active,,,,
#523:i-16,i-16,都市,#523,749,849,,8,TRUE,TRUE,target_only,active,,,,
#523:i-18,i-18,都市,#523,849,849,,8,TRUE,TRUE,target_only,active,,,,
#523:i-2,i-2,都市,#523,49,849,,8,TRUE,TRUE,target_only,active,,,,
#523:I-3,I-3,漁場,#523,99,799,,3,TRUE,TRUE,transit,active,,,,
#523:i-4,i-4,都市,#523,149,849,,8,TRUE,TRUE,target_only,active,,,,
#523:I-5,I-5,漁場,#523,199,799,,3,TRUE,TRUE,transit,active,,,,
#523:i-6,i-6,都市,#523,249,849,,8,TRUE,TRUE,target_only,active,,,,
#523:I-7,I-7,漁場,#523,299,799,,3,TRUE,TRUE,transit,active,,,,
#523:i-8,i-8,都市,#523,349,849,,8,TRUE,TRUE,target_only,active,,,,
#523:J-1,J-1,漁場,#523,20,899,,3,TRUE,TRUE,transit,active,,,,
#523:j-10,j-10,都市,#523,449,949,,8,TRUE,TRUE,target_only,active,,,,
#523:j-12,j-12,都市,#523,549,949,,8,TRUE,TRUE,target_only,active,,,,
#523:J-13,J-13,漁場,#523,599,899,,3,TRUE,TRUE,transit,active,,,,
#523:j-14,j-14,都市,#523,649,949,,8,TRUE,TRUE,target_only,active,,,,
#523:J-15,J-15,漁場,#523,699,899,,3,TRUE,TRUE,transit,active,,,,
#523:j-16,j-16,都市,#523,749,949,,8,TRUE,TRUE,target_only,active,,,,
#523:j-18,j-18,都市,#523,849,949,,8,TRUE,TRUE,target_only,active,,,,
#523:j-2,j-2,都市,#523,49,949,,8,TRUE,TRUE,target_only,active,,,,
#523:J-3,J-3,漁場,#523,99,899,,3,TRUE,TRUE,transit,active,,,,
#523:j-4,j-4,都市,#523,149,949,,8,TRUE,TRUE,target_only,active,,,,
#523:J-5,J-5,漁場,#523,199,899,,3,TRUE,TRUE,transit,active,,,,
#523:j-6,j-6,都市,#523,249,949,,8,TRUE,TRUE,target_only,active,,,,
#523:J-7,J-7,漁場,#523,299,899,,3,TRUE,TRUE,transit,active,,,,
#523:j-8,j-8,都市,#523,349,949,,8,TRUE,TRUE,target_only,active,,,,
#523:J-9,J-9,漁場,#523,399,899,,3,TRUE,TRUE,transit,active,,,,
#523:K-11,K-11,漁場,#523,499,978,,3,TRUE,TRUE,transit,active,,,,
#523:K-13,K-13,漁場,#523,599,978,,3,TRUE,TRUE,transit,active,,,,
#523:K-15,K-15,漁場,#523,699,978,,3,TRUE,TRUE,transit,active,,,,
#523:K-17,K-17,漁場,#523,799,978,,3,TRUE,TRUE,transit,active,,,,
#523:K-19,K-19,漁場,#523,899,978,,3,TRUE,TRUE,transit,active,,,,
#523:K-3,K-3,漁場,#523,99,978,,3,TRUE,TRUE,transit,active,,,,
#523:K-5,K-5,漁場,#523,199,978,,3,TRUE,TRUE,transit,active,,,,
#523:K-7,K-7,漁場,#523,299,978,,3,TRUE,TRUE,transit,active,,,,
#523:K-9,K-9,漁場,#523,399,978,,3,TRUE,TRUE,transit,active,,,,
#534:C-15,C-15,漁場,#534,699,199,,3,TRUE,TRUE,transit,active,,,,
#534:b-14,b-14,都市,#534,649,149,,8,TRUE,TRUE,target_only,active,,,,
#534:c-14,c-14,都市,#534,649,249,,8,TRUE,TRUE,target_only,active,,,,
#534:c-6,c-6,都市,#534,249,249,,8,TRUE,TRUE,target_only,active,,,,
#534:d-6,d-6,都市,#534,249,349,,8,TRUE,TRUE,target_only,active,,,,
#534:F-7,F-7,漁場,#534,299,499,,3,TRUE,TRUE,transit,active,,,,
#534:G-7,G-7,漁場,#534,299,599,,3,TRUE,TRUE,transit,active,,,,
#534:H-19,H-19,漁場,#534,899,699,,3,TRUE,TRUE,transit,active,,,,
#534:e-14,e-14,都市,#534,649,449,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:03,,legacy_management_table,都市破壊OCR IMG_1432.PNG / 2026/05/30 12:03:15 / #534 X:649 Y:449 Lv.3都市 / 攻撃側 #476[476B] / 防衛側 #534[SHA] / 宝箱×10 / 破壊済み・復活なし
#534:g-10,g-10,都市,#534,449,649,,8,TRUE,TRUE,target_only,active,,,,
#534:d-8,d-8,都市,#534,349,349,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:03,,legacy_management_table,都市破壊OCR IMG_1432.PNG / 2026/05/30 12:03:03 / #534 X:349 Y:349 Lv.3都市 / 攻撃側 #476[476C] / 防衛側 #534[4tH] / 宝箱×10 / 破壊済み・復活なし
#534:C-11,C-11,漁場,#534,499,199,,3,TRUE,TRUE,transit,active,,,,
#534:C-9,C-9,漁場,#534,399,199,,3,TRUE,TRUE,transit,active,,,,
#534:D-7,D-7,漁場,#534,299,299,,3,TRUE,TRUE,transit,active,,,,
#534:A-3,A-3,漁場,#534,99,20,,3,TRUE,TRUE,transit,active,,,,
#534:C-7,C-7,漁場,#534,299,199,,3,TRUE,TRUE,transit,active,,,,
#534:g-16,g-16,都市,#534,749,649,,8,TRUE,TRUE,target_only,active,,,,
#534:H-5,H-5,漁場,#534,199,699,,3,TRUE,TRUE,transit,active,,,,
#534:H-7,H-7,漁場,#534,299,699,,3,TRUE,TRUE,transit,active,,,,
#534:j-16,j-16,都市,#534,749,949,,8,TRUE,TRUE,target_only,active,,,,
#534:f-20,f-20,都市,#534,949,549,,8,TRUE,TRUE,target_only,active,,,,
#534:i-12,i-12,都市,#534,549,849,,8,TRUE,TRUE,target_only,active,,,,
#534:B-3,B-3,漁場,#534,99,99,,3,TRUE,TRUE,transit,active,,,,
#534:c-4,c-4,都市,#534,149,249,,8,TRUE,TRUE,target_only,active,,,,
#534:b-20,b-20,都市,#534,949,149,,8,TRUE,TRUE,target_only,active,,,,
#534:b-2,b-2,都市,#534,49,149,,8,TRUE,TRUE,target_only,active,,,,
#534:B-13,B-13,漁場,#534,599,99,,3,TRUE,TRUE,transit,active,,,,
#534:a-4,a-4,交易地,#534,149,49,,1,TRUE,FALSE,isolated,active,,,,
#534:a-6,a-6,交易地,#534,249,49,,1,TRUE,FALSE,isolated,active,,,,
#534:B-11,B-11,漁場,#534,499,99,,3,TRUE,TRUE,transit,active,,,,
#534:B-21,B-21,漁場,#534,978,99,,3,TRUE,TRUE,transit,active,,,,
#534:a-16,a-16,交易地,#534,749,49,,1,TRUE,FALSE,isolated,active,,,,
#534:a-10,a-10,交易地,#534,449,49,,1,TRUE,FALSE,isolated,active,,,,
#534:a-12,a-12,交易地,#534,549,49,,1,TRUE,FALSE,isolated,active,,,,
#534:a-14,a-14,交易地,#534,649,49,,1,TRUE,FALSE,isolated,active,,,,
#534:a-18,a-18,交易地,#534,849,49,,1,TRUE,FALSE,isolated,active,,,,
#534:a-2,a-2,交易地,#534,49,49,,1,TRUE,FALSE,isolated,active,,,,
#534:a-20,a-20,交易地,#534,949,49,,1,TRUE,FALSE,isolated,active,,,,
#534:a-8,a-8,交易地,#534,349,49,,1,TRUE,FALSE,isolated,active,,,,
#534:F-9,F-9,漁場,#534,399,499,,3,TRUE,TRUE,transit,active,,,,
#534:K-11,K-11,漁場,#534,499,978,,3,TRUE,TRUE,transit,active,,,,
#534:G-15,G-15,漁場,#534,699,599,,3,TRUE,TRUE,transit,active,,,,
#534:D-21,D-21,漁場,#534,978,299,,3,TRUE,TRUE,transit,active,,,,
#534:H-11,H-11,漁場,#534,499,699,,3,TRUE,TRUE,transit,active,,,,
#534:H-9,H-9,漁場,#534,399,699,,3,TRUE,TRUE,transit,active,,,,
#534:B-19,B-19,漁場,#534,899,99,,3,TRUE,TRUE,transit,active,,,,
#534:e-8,e-8,都市,#534,349,449,,8,TRUE,TRUE,target_only,active,,,,
#534:f-2,f-2,都市,#534,49,549,,8,TRUE,TRUE,target_only,active,,,,
#534:G-11,G-11,漁場,#534,499,599,,3,TRUE,TRUE,transit,active,,,,
#534:g-12,g-12,都市,#534,549,649,,8,TRUE,TRUE,target_only,active,,,,
#534:E-5,E-5,漁場,#534,199,399,,3,TRUE,TRUE,transit,active,,,,
#534:G-9,G-9,漁場,#534,399,599,,3,TRUE,TRUE,transit,active,,,,
#534:g-8,g-8,都市,#534,349,649,,8,TRUE,TRUE,target_only,active,,,,
#534:g-6,g-6,都市,#534,249,649,,8,TRUE,TRUE,target_only,active,,,,
#534:d-14,d-14,都市,#534,649,349,,8,TRUE,TRUE,target_only,destroyed,2026/05/27 20:04,,legacy_management_table,都市破壊ログ 2026/05/27 20:04:34 / #534 X:649 Y:349 Lv.3都市 / 攻撃側 #476[476B] / 防衛側 #534[JDX] / 宝箱×10 / 破壊済み・復活なし
#534:B-5,B-5,漁場,#534,199,99,,3,TRUE,TRUE,transit,active,,,,
#534:B-7,B-7,漁場,#534,299,99,,3,TRUE,TRUE,transit,active,,,,
#534:A-7,A-7,漁場,#534,299,20,,3,TRUE,TRUE,transit,active,,,,
